date,Open,High,Low,Close,Adj Close,Volume,Normalized Adj Close,Open_Close_Diff,Normalized_Open_Close_Diff,High_Open_Diff,Normalized_High_Open_Diff,Low_Open_Diff,Normalized_Low_Open_Diff,Normalized_Volume
2024-01-02,71.70999908447266,73.63999938964844,70.05999755859375,70.37999725341797,70.37999725341797,330992,-1.0,1.3300018310546875,0.7237357319915096,1.9300003051757812,0.5260277752230296,1.9300003051757812,0.5260277752230296,0.5072178032495082
2024-01-03,70.5,73.2300033569336,69.27999877929688,72.69999694824219,72.69999694824219,334861,-0.719298391366095,-2.1999969482421875,0.03696545991598759,2.7300033569335938,0.745207060023578,2.7300033569335938,0.745207060023578,0.5149384780552441
2024-01-04,73.04000091552734,74.0,71.05999755859375,72.19000244140625,72.19000244140625,344467,-0.7810036919239682,0.8499984741210938,0.6303498537946595,0.9599990844726562,0.2602735717331505,0.9599990844726562,0.2602735717331505,0.5341074628533571
2024-01-05,72.4000015258789,74.23999786376953,72.20999908447266,73.80999755859375,73.80999755859375,325525,-0.5849970991696287,-1.4099960327148438,0.1906621543394042,1.839996337890625,0.5013691128148959,1.839996337890625,0.5013691128148959,0.49630828421023226
2024-01-08,73.51000213623047,73.94999694824219,70.12999725341797,70.7699966430664,70.7699966430664,392249,-0.952813159292742,2.7400054931640625,0.9980555431862373,0.43999481201171875,0.11780640953822229,0.43999481201171875,0.11780640953822229,0.6294574973758885
2024-01-09,70.91000366210938,72.93000030517578,70.47000122070312,72.23999786376953,72.23999786376953,363445,-0.7749546413516716,-1.3299942016601562,0.20622671475857565,2.0199966430664062,0.5506843473825908,2.0199966430664062,0.5506843473825908,0.5719784802902287
2024-01-10,72.16999816894531,73.58999633789062,71.01000213623047,71.37000274658203,71.37000274658203,352772,-0.880217167654149,0.7999954223632812,0.6206216324531326,1.4199981689453125,0.38630092890646556,1.4199981689453125,0.38630092890646556,0.5506802734663415
2024-01-11,71.33000183105469,73.80999755859375,71.16999816894531,72.0199966430664,72.0199966430664,373645,-0.8015730485396384,-0.6899948120117188,0.3307402294755904,2.4799957275390625,0.6767117045559058,2.4799957275390625,0.6767117045559058,0.5923328051851645
2024-01-12,73.01000213623047,75.25,72.36000061035156,72.68000030517578,72.68000030517578,403636,-0.7217178269757378,0.3300018310546875,0.5291831797064018,2.2399978637695312,0.6109587552151702,2.2399978637695312,0.6109587552151702,0.6521805069424212
2024-01-16,72.62999725341797,73.55999755859375,71.2300033569336,72.4000015258789,72.4000015258789,430437,-0.7555954640890123,0.2299957275390625,0.5097267370233484,0.9300003051757812,0.2520547143466301,0.9300003051757812,0.2520547143466301,0.7056624933648892
2024-01-17,72.0,72.94999694824219,70.5,72.55999755859375,72.55999755859375,315679,-0.7362372099227322,-0.55999755859375,0.3560315269181102,0.9499969482421875,0.25753325585478626,0.9499969482421875,0.25753325585478626,0.4766603741204737
2024-01-18,72.77999877929688,74.37999725341797,72.18000030517578,74.08000183105469,74.08000183105469,86646,-0.5523287183129859,-1.3000030517578125,0.2120615695180419,1.5999984741210938,0.4356161634741603,1.5999984741210938,0.4356161634741603,0.01961997278107926
2024-01-19,74.08000183105469,74.91000366210938,73.19999694824219,73.41000366210938,73.41000366210938,78234,-0.6333931961335185,0.6699981689453125,0.5953303350106128,0.8300018310546875,0.22465782630870462,0.8300018310546875,0.22465782630870462,0.002833641308902822
2024-01-22,73.41000366210938,75.75,72.88999938964844,75.19000244140625,75.19000244140625,372284,-0.41802742611651966,-1.779998779296875,0.11867717563937005,2.339996337890625,0.6383556432530957,2.339996337890625,0.6383556432530957,0.5896168996771245
2024-01-23,74.68000030517578,75.25,73.41000366210938,74.37000274658203,74.37000274658203,306060,-0.5172409018467005,0.30999755859375,0.5252912974425198,0.5699996948242188,0.1534242452112405,0.5699996948242188,0.1534242452112405,0.4574654475357298
2024-01-24,74.56999969482422,75.83000183105469,73.94000244140625,75.08999633789062,75.08999633789062,323726,-0.4301273734538713,-0.5199966430664062,0.3638138071276959,1.2600021362304688,0.34246632609549926,1.2600021362304688,0.34246632609549926,0.49271834004493914
2024-01-25,75.30000305175781,77.51000213623047,75.16000366210938,77.36000061035156,77.36000061035156,320177,-0.15547481539226293,-2.05999755859375,0.0642026984904484,2.2099990844726562,0.6027398978286498,2.2099990844726562,0.6027398978286498,0.48563623229473063
2024-01-26,77.1500015258789,78.26000213623047,76.05999755859375,78.01000213623047,78.01000213623047,365456,-0.07682977318137318,-0.8600006103515625,0.2976651675053064,1.1100006103515625,0.3013699489143249,1.1100006103515625,0.3013699489143249,0.5759914751298087
2024-01-29,78.9000015258789,79.29000091552734,76.41000366210938,76.77999877929688,76.77999877929688,331925,-0.22565044832483394,2.1200027465820312,0.8774324264149264,0.3899993896484375,0.10410901064354573,0.3899993896484375,0.10410901064354573,0.5090796253207802
2024-01-30,77.0199966430664,78.13999938964844,75.8499984741211,77.81999969482422,77.81999969482422,347242,-0.09981856540668621,-0.8000030517578125,0.3093378456605958,1.1200027465820312,0.30411026479268916,1.1200027465820312,0.30411026479268916,0.5396450365380087
2024-01-31,77.83999633789062,78.11000061035156,75.5199966430664,75.8499984741211,75.8499984741211,344493,-0.3381731276489981,1.9899978637695312,0.8521396446542281,0.2700042724609375,0.07123358109746411,0.2700042724609375,0.07123358109746411,0.5341593464266187
2024-02-01,75.95999908447266,76.94999694824219,73.69999694824219,73.81999969482422,73.81999969482422,577936,-0.5837869198166177,2.1399993896484375,0.8813228243606299,0.9899978637695312,0.2684924291196709,0.9899978637695312,0.2684924291196709,1.0
2024-02-02,73.91000366210938,74.5199966430664,71.79000091552734,72.27999877929688,72.27999877929688,467768,-0.7701148470360067,1.6300048828125,0.7821020914043134,0.6099929809570312,0.16438132822755283,0.6099929809570312,0.16438132822755283,0.7801573269583055
2024-02-05,72.75,73.27999877929688,71.41000366210938,72.77999877929688,72.77999877929688,350843,-0.7096188027347654,-0.029998779296875,0.4591441421383088,0.529998779296875,0.14246507194635585,0.529998779296875,0.14246507194635585,0.5468309114347405
2024-02-06,72.76000213623047,73.81999969482422,72.37999725341797,73.30999755859375,73.30999755859375,310955,-0.6454931434708701,-0.5499954223632812,0.3579774680500512,1.05999755859375,0.28767045977107597,1.05999755859375,0.28767045977107597,0.46723352796325046
2024-02-07,73.5,74.22000122070312,73.2300033569336,73.86000061035156,73.86000061035156,294955,-0.5789471255009528,-0.3600006103515625,0.3949414436478604,0.720001220703125,0.1945206223924149,0.720001220703125,0.1945206223924149,0.43530517518688067
2024-02-08,74.08000183105469,76.58999633789062,73.55999755859375,76.22000122070312,76.22000122070312,377906,-0.293405722551383,-2.1399993896484375,0.04863813807127696,2.5099945068359375,0.6849305619424262,2.5099945068359375,0.6849305619424262,0.6008357246339214
2024-02-09,76.41999816894531,77.29000091552734,75.93000030517578,76.83999633789062,76.83999633789062,302612,-0.21839121839952624,-0.4199981689453125,0.383268765492571,0.8700027465820312,0.23561699957358928,0.8700027465820312,0.23561699957358928,0.45058488751242215
2024-02-12,76.5999984741211,77.08999633789062,75.54000091552734,76.91999816894531,76.91999816894531,248476,-0.20871162976819668,-0.31999969482421875,0.4027237238574461,0.48999786376953125,0.1315058986814712,0.48999786376953125,0.1315058986814712,0.3425553058935748
2024-02-13,77.02999877929688,78.47000122070312,76.87000274658203,77.87000274658203,77.87000274658203,338174,-0.09376859173801044,-0.8400039672851562,0.3015555654510101,1.44000244140625,0.3917815606631941,1.44000244140625,0.3917815606631941,0.5215496426020011
2024-02-14,77.80999755859375,78.7699966430664,76.37999725341797,76.63999938964844,76.63999938964844,296131,-0.2425892668814712,1.1699981689453125,0.6926066111531668,0.9599990844726562,0.2602735717331505,0.9599990844726562,0.2602735717331505,0.4376519091159438
2024-02-15,76.5999984741211,78.44000244140625,75.77999877929688,78.02999877929688,78.02999877929688,122432,-0.07441033757173032,-1.4300003051757812,0.1867702720755221,1.8400039672851562,0.5013712030634683,1.8400039672851562,0.5013712030634683,0.09103172480952743
2024-02-16,78.11000061035156,79.3499984741211,77.22000122070312,79.19000244140625,79.19000244140625,113713,0.0659409282934118,-1.0800018310546875,0.2548633685116742,1.2399978637695312,0.3369856943387708,1.2399978637695312,0.3369856943387708,0.07363276806845438
2024-02-20,78.9800033569336,79.80000305175781,77.66999816894531,78.18000030517578,78.18000030517578,435235,-0.05626133966208213,0.8000030517578125,0.6206231167713111,0.8199996948242188,0.2219175104303404,0.8199996948242188,0.2219175104303404,0.7152370081537031
2024-02-21,77.1500015258789,78.08000183105469,76.31999969482422,77.91000366210938,77.91000366210938,323243,-0.08892879742234572,-0.7600021362304688,0.3171201258701815,0.9300003051757812,0.2520547143466301,0.9300003051757812,0.2520547143466301,0.4917545028955025
2024-02-22,78.08999633789062,78.91999816894531,77.2300033569336,78.61000061035156,78.61000061035156,330511,-0.004234704639159315,-0.5200042724609375,0.3638123228095175,0.8300018310546875,0.22465782630870462,0.8300018310546875,0.22465782630870462,0.5062579571441684
2024-02-23,78.37000274658203,78.38999938964844,76.3499984741211,76.48999786376953,76.48999786376953,353437,-0.2607382647911194,1.8800048828125,0.8307402294755903,0.01999664306640625,0.002738225629791895,0.01999664306640625,0.002738225629791895,0.5520072956286094
2024-02-26,76.4000015258789,78.02999877929688,75.83999633789062,77.58000183105469,77.58000183105469,274710,-0.128856408204296,-1.1800003051757812,0.23540841014679906,1.6299972534179688,0.4438350208606808,1.6299972534179688,0.4438350208606808,0.3949058313145302
2024-02-27,77.62000274658203,79.0,77.16999816894531,78.87000274658203,78.87000274658203,269236,0.027223496864472452,-1.25,0.22178979085956865,1.3799972534179688,0.3753417556415809,1.3799972534179688,0.3753417556415809,0.38398234362091466
2024-02-28,78.4800033569336,79.62000274658203,77.77999877929688,78.54000091552734,78.54000091552734,330043,-0.012704113917477944,-0.05999755859375,0.4533078030606641,1.1399993896484375,0.3095888063008453,1.1399993896484375,0.3095888063008453,0.5053240528254597
2024-02-29,78.19999694824219,79.27999877929688,77.94000244140625,78.26000213623047,78.26000213623047,317939,-0.04658175103075246,-0.06000518798828125,0.4533063187424856,1.0800018310546875,0.2931510915278045,1.0800018310546875,0.2931510915278045,0.4811702539501359
2024-03-01,78.27999877929688,80.8499984741211,78.05000305175781,79.97000122070312,79.97000122070312,363417,0.16031460970792777,-1.69000244140625,0.1361861928723041,2.5699996948242188,0.7013703669640393,2.5699996948242188,0.7013703669640393,0.5719226056728701
2024-03-04,80.13999938964844,80.41000366210938,78.55999755859375,78.73999786376953,78.73999786376953,347214,0.011493934564466901,1.4000015258789062,0.7373543512787402,0.2700042724609375,0.07123358109746411,0.2700042724609375,0.07123358109746411,0.5395891619206501
2024-03-05,78.73999786376953,79.48999786376953,77.5199966430664,78.1500015258789,78.1500015258789,436521,-0.059890954624735926,0.589996337890625,0.5797657745914414,0.75,0.2027394797789353,0.75,0.2027394797789353,0.7178032495081038
2024-03-06,78.1500015258789,80.66999816894531,77.98999786376953,79.12999725341797,79.12999725341797,371049,0.05868077527172488,-0.9799957275390625,0.2743198111947277,2.5199966430664062,0.6876708778207904,2.5199966430664062,0.6876708778207904,0.5871524299471985
2024-03-07,79.12999725341797,79.52999877929688,78.0199966430664,78.93000030517578,78.93000030517578,432923,0.03448272678978004,0.1999969482421875,0.5038903979457037,0.40000152587890625,0.10684932652190998,0.40000152587890625,0.10684932652190998,0.7106233611775177
2024-03-08,79.51000213623047,79.98999786376953,77.55999755859375,78.01000213623047,78.01000213623047,347533,-0.07682977318137318,1.5,0.7568093096436153,0.4799957275390625,0.12876558280310693,0.4799957275390625,0.12876558280310693,0.5402257334541289
2024-03-11,77.80000305175781,78.47000122070312,76.79000091552734,77.93000030517578,77.93000030517578,329873,-0.08650936181270286,-0.12999725341796875,0.4396891837734337,0.6699981689453125,0.180821133249166,0.6699981689453125,0.180821133249166,0.5049848140772107
2024-03-12,78.08999633789062,78.7300033569336,77.33999633789062,77.55999755859375,77.55999755859375,309922,-0.13127676691031798,0.529998779296875,0.568093096436152,0.6400070190429688,0.17260436611121793,0.6400070190429688,0.17260436611121793,0.4651721536871261
2024-03-13,78.05999755859375,79.9000015258789,77.56999969482422,79.72000122070312,79.72000122070312,316390,0.13006658755730705,-1.660003662109375,0.1420225319499488,1.8400039672851562,0.5013712030634683,1.8400039672851562,0.5013712030634683,0.4780791902969736
2024-03-14,79.62999725341797,81.62000274658203,79.56999969482422,81.26000213623047,81.26000213623047,297450,0.316394514776696,-1.6300048828125,0.14785887102759349,1.9900054931640625,0.5424675802446427,1.9900054931640625,0.5424675802446427,0.4402840026979458
2024-03-15,81.13999938964844,81.44999694824219,80.48999786376953,81.04000091552734,81.04000091552734,185078,0.28977610758872907,0.09999847412109375,0.4844354395808285,0.30999755859375,0.08219066411377642,0.30999755859375,0.08219066411377642,0.21604319906130642
2024-03-18,81.02999877929688,83.08999633789062,81.01000213623047,82.72000122070312,82.72000122070312,84718,0.4930428533647555,-1.69000244140625,0.1361861928723041,2.05999755859375,0.5616435206474754,2.05999755859375,0.5616435206474754,0.015772606271526695
2024-03-19,82.8499984741211,83.8499984741211,82.38999938964844,83.47000122070312,83.47000122070312,76814,0.5837869198166177,-0.6200027465820312,0.3443573644446424,1.0,0.2712327449980352,1.0,0.2712327449980352,0.0
2024-03-20,83.19999694824219,83.20999908447266,81.44000244140625,81.68000030517578,81.68000030517578,351161,0.3672109704466078,1.5199966430664062,0.7606997075893188,0.01000213623046875,0.0,0.01000213623046875,0.0,0.5474654874461707
2024-03-21,81.48999786376953,81.91999816894531,80.30000305175781,81.06999969482422,81.06999969482422,266860,0.2934057225513831,0.4199981689453125,0.5466921969393359,0.43000030517578125,0.11506818390843039,0.43000030517578125,0.11506818390843039,0.37924098323362376
2024-03-22,80.83999633789062,81.44999694824219,80.41999816894531,80.62999725341797,80.62999725341797,231101,0.24016890817544922,0.20999908447265625,0.5058363390776447,0.6100006103515625,0.16438341847612517,0.6100006103515625,0.16438341847612517,0.3078831103004857
2024-03-25,80.8499984741211,82.4800033569336,80.58999633789062,81.94999694824219,81.94999694824219,300360,0.3998784282068715,-1.0999984741210938,0.2509729705659705,1.6300048828125,0.4438371111092531,1.6300048828125,0.4438371111092531,0.4460909718591481
2024-03-26,81.94000244140625,82.36000061035156,81.22000122070312,81.62000274658203,81.62000274658203,235845,0.3599517405213002,0.31999969482421875,0.5272372385744608,0.4199981689453125,0.11232786803006614,0.4199981689453125,0.11232786803006614,0.3173498668986794
2024-03-27,81.29000091552734,81.73999786376953,80.55000305175781,81.3499984741211,81.3499984741211,249964,0.3272833596646576,-0.05999755859375,0.4533078030606641,0.4499969482421875,0.12054672541658654,0.4499969482421875,0.12054672541658654,0.3455246427017772
2024-03-28,81.70999908447266,83.20999908447266,81.5199966430664,83.16999816894531,83.16999816894531,293774,0.5474889239973211,-1.4599990844726562,0.1809339329978774,1.5,0.4082192754362349,1.5,0.4082192754362349,0.43294846364757483
2024-04-01,83.13999938964844,84.48999786376953,82.5999984741211,83.70999908447266,83.70999908447266,321059,0.6128247626142274,-0.5699996948242188,0.3540855857861691,1.3499984741210938,0.3671228982550605,1.3499984741210938,0.3671228982550605,0.487396282741528
2024-04-02,84.04000091552734,85.5,83.8499984741211,85.1500015258789,85.1500015258789,344040,0.7870536655926441,-1.1100006103515625,0.2490270294340295,1.4599990844726562,0.3972601021713502,1.4599990844726562,0.3972601021713502,0.5332553749386377
2024-04-03,85.45999908447266,86.19999694824219,84.8499984741211,85.43000030517578,85.43000030517578,322549,0.8209313027059186,0.029998779296875,0.4708168202935981,0.7399978637695312,0.19999916390057107,0.7399978637695312,0.19999916390057107,0.49036961059382744
